column,correlation,abs_correlation
gotHNMVaccination_dmi_dt,-0.07820371904869099,0.07820371904869099
tdn_silage_dt_2_3,-0.07086800976947082,0.07086800976947082
gotHNMVaccination_dt,-0.0696151414285804,0.0696151414285804
weight_se,-0.06330591411822305,0.06330591411822305
greens_slobber_mw,-0.05023882622938261,0.05023882622938261
greens_slobber_mw_2,-0.05023882622938261,0.05023882622938261
