column,correlation,abs_correlation
gotHNMVaccination_dmi_dt,-0.19855367290727471,0.19855367290727471
gotHNMVaccination_dt,-0.19247259021430996,0.19247259021430996
gotDewormed_dt,-0.13991062156848966,0.13991062156848966
gotDewormed_dmi_dt,-0.12997616939854367,0.12997616939854367
weight_se,-0.07244239292866438,0.07244239292866438
gotAppetiteBoost_dmi_dt,0.06898193032487929,0.06898193032487929
gotAppetiteBoost_dt,0.06898193032487926,0.06898193032487926
DaysSinceDewormed,-0.0517449865037678,0.0517449865037678
mw_per_ddmi,-0.05102540126517494,0.05102540126517494
